supplier_id,timestamp,category,supplier_program,scope3_emissions,region,market_conditions,energy_mix,supplier_size,baseline_emissions,emission_factor,confidence_score
SUP-1641,2024-02-24,Cat1_Purchased_Goods,0,-0.4,LATAM,0.64,0.13,medium,769.0,2.5,0.87
SUP-1642,2024-06-11,Cat6_Business_Travel,0,3.3,EU,0.7,0.6,large,1224.0,0.255,0.87
SUP-1643,2025-12-07,Cat11_Use_of_Products,1,-48.1,EMEA,0.36,0.52,small,654.0,1.8,0.71
SUP-1644,2025-08-29,Cat11_Use_of_Products,1,-104.9,APAC,0.46,0.17,large,774.0,1.8,0.8
SUP-1645,2025-07-21,Cat11_Use_of_Products,1,-94.7,LATAM,0.51,0.05,large,1165.0,1.8,0.72
SUP-1646,2024-11-01,Cat1_Purchased_Goods,1,-64.2,EU,0.64,0.36,small,270.0,2.5,0.74
SUP-1647,2025-12-23,Cat4_Transport,0,30.4,EMEA,0.52,0.49,large,1102.0,0.12,0.84
SUP-1648,2024-12-08,Cat6_Business_Travel,0,24.5,NA,0.63,0.35,small,398.0,0.255,0.79
SUP-1649,2024-11-23,Cat11_Use_of_Products,1,-71.6,APAC,0.65,0.22,large,707.0,1.8,0.83
SUP-1650,2024-03-25,Cat4_Transport,1,-51.5,APAC,0.77,0.36,medium,550.0,0.12,0.87
SUP-1651,2024-06-14,Cat11_Use_of_Products,1,-53.9,APAC,0.7,0.38,medium,803.0,1.8,0.87
SUP-1652,2025-12-08,Cat1_Purchased_Goods,0,24.3,APAC,0.5,0.05,small,670.0,2.5,0.71
SUP-1653,2025-11-29,Cat1_Purchased_Goods,1,-129.3,NA,0.51,0.31,large,1227.0,2.5,0.81
SUP-1654,2025-07-04,Cat1_Purchased_Goods,0,5.7,EU,0.52,0.32,medium,1034.0,2.5,0.87
SUP-1655,2024-04-16,Cat4_Transport,0,-4.2,EU,0.66,0.66,medium,621.0,0.12,0.85
SUP-1656,2025-12-22,Cat1_Purchased_Goods,1,-60.2,APAC,0.62,0.29,medium,618.0,2.5,0.79
SUP-1657,2025-12-25,Cat6_Business_Travel,0,11.2,NA,0.45,0.3,small,474.0,0.255,0.63
SUP-1658,2025-04-28,Cat1_Purchased_Goods,1,-56.3,APAC,0.76,0.22,medium,552.0,2.5,0.68
SUP-1659,2024-03-11,Cat11_Use_of_Products,1,-83.6,LATAM,0.48,0.44,large,1271.0,1.8,0.85
SUP-1660,2024-11-19,Cat1_Purchased_Goods,0,-0.3,APAC,0.66,0.05,large,1222.0,2.5,0.89
SUP-1661,2025-02-11,Cat4_Transport,1,-128.7,EU,0.69,0.59,large,1103.0,0.12,0.81
SUP-1662,2025-06-16,Cat6_Business_Travel,0,-3.3,EU,0.67,0.55,medium,982.0,0.255,0.78
SUP-1663,2025-03-05,Cat4_Transport,0,-18.0,APAC,0.57,0.27,large,930.0,0.12,0.82
SUP-1664,2025-02-27,Cat1_Purchased_Goods,0,-0.9,LATAM,0.8,0.25,medium,810.0,2.5,0.86
SUP-1665,2024-01-10,Cat6_Business_Travel,1,-68.5,EMEA,0.53,0.13,medium,558.0,0.255,0.85
SUP-1666,2025-05-18,Cat6_Business_Travel,1,-85.0,NA,0.51,0.2,medium,856.0,0.255,0.81
SUP-1667,2025-10-16,Cat1_Purchased_Goods,0,-9.4,APAC,0.76,0.33,small,278.0,2.5,0.58
SUP-1668,2025-06-22,Cat11_Use_of_Products,0,15.0,EMEA,0.57,0.45,small,365.0,1.8,0.76
SUP-1669,2025-03-15,Cat6_Business_Travel,0,-2.8,EMEA,0.68,0.31,large,1070.0,0.255,0.86
SUP-1670,2024-03-03,Cat4_Transport,1,-71.6,EU,0.91,0.47,medium,692.0,0.12,0.84
SUP-1671,2024-08-10,Cat4_Transport,0,12.4,NA,0.74,0.52,large,1030.0,0.12,0.94
SUP-1672,2024-05-18,Cat1_Purchased_Goods,0,-5.2,APAC,0.68,0.41,small,406.0,2.5,0.78
SUP-1673,2024-09-01,Cat1_Purchased_Goods,0,23.0,APAC,0.77,0.11,medium,777.0,2.5,0.76
SUP-1674,2025-04-23,Cat1_Purchased_Goods,0,33.9,EMEA,0.75,0.32,medium,634.0,2.5,0.8
SUP-1675,2024-08-17,Cat6_Business_Travel,1,-146.3,EU,0.73,0.48,large,1027.0,0.255,0.87
SUP-1676,2024-05-24,Cat6_Business_Travel,1,-139.7,EU,0.36,0.63,large,1298.0,0.255,0.91
SUP-1677,2024-03-15,Cat1_Purchased_Goods,0,2.2,EMEA,0.61,0.31,medium,556.0,2.5,0.9
SUP-1678,2025-01-21,Cat4_Transport,1,-60.4,EU,0.6,0.51,medium,537.0,0.12,0.89
SUP-1679,2024-01-04,Cat6_Business_Travel,0,-4.4,NA,0.62,0.43,small,329.0,0.255,0.88
SUP-1680,2025-05-19,Cat4_Transport,0,21.8,APAC,0.81,0.28,small,118.0,0.12,0.67
SUP-1681,2025-09-23,Cat1_Purchased_Goods,1,-86.3,APAC,0.93,0.27,large,960.0,2.5,0.7
SUP-1682,2025-02-16,Cat4_Transport,1,-58.3,APAC,0.83,0.15,medium,741.0,0.12,0.67
SUP-1683,2025-07-27,Cat4_Transport,0,7.8,APAC,0.55,0.12,large,1437.0,0.12,0.88
SUP-1684,2025-08-25,Cat11_Use_of_Products,1,-50.8,EMEA,0.51,0.6,medium,600.0,1.8,0.75
SUP-1685,2025-01-07,Cat1_Purchased_Goods,0,33.1,APAC,0.55,0.32,medium,476.0,2.5,0.82
SUP-1686,2024-07-06,Cat4_Transport,0,-7.3,APAC,0.92,0.28,medium,212.0,0.12,0.75
SUP-1687,2025-12-24,Cat6_Business_Travel,1,-138.0,EU,0.71,0.6,large,1147.0,0.255,0.73
SUP-1688,2025-04-20,Cat1_Purchased_Goods,0,12.9,APAC,0.61,0.42,small,796.0,2.5,0.73
SUP-1689,2025-07-17,Cat1_Purchased_Goods,0,1.7,LATAM,0.74,0.45,large,1219.0,2.5,0.78
SUP-1690,2025-12-19,Cat6_Business_Travel,1,-113.9,NA,0.42,0.24,large,961.0,0.255,0.81
SUP-1691,2025-07-14,Cat4_Transport,0,-5.3,EU,0.83,0.5,medium,483.0,0.12,0.69
SUP-1692,2024-11-04,Cat11_Use_of_Products,0,3.2,APAC,0.66,0.23,small,118.0,1.8,0.72
SUP-1693,2024-03-21,Cat11_Use_of_Products,0,14.1,EU,0.66,0.48,small,392.0,1.8,0.88
SUP-1694,2025-02-13,Cat6_Business_Travel,1,-76.2,NA,0.64,0.29,medium,1019.0,0.255,0.88
SUP-1695,2025-02-23,Cat4_Transport,0,10.7,APAC,0.66,0.15,small,302.0,0.12,0.79
SUP-1696,2025-07-27,Cat4_Transport,1,-15.2,APAC,0.42,0.26,small,422.0,0.12,0.7
SUP-1697,2025-01-03,Cat11_Use_of_Products,0,21.7,APAC,0.59,0.28,large,1044.0,1.8,0.87
SUP-1698,2025-12-21,Cat6_Business_Travel,0,19.1,LATAM,0.57,0.21,small,569.0,0.255,0.71
SUP-1699,2025-07-16,Cat4_Transport,0,-9.4,APAC,0.25,0.15,medium,725.0,0.12,0.66
SUP-1700,2024-05-09,Cat6_Business_Travel,1,-60.9,APAC,0.78,0.39,medium,718.0,0.255,0.84
SUP-1701,2025-07-29,Cat1_Purchased_Goods,0,20.5,EMEA,0.4,0.2,small,322.0,2.5,0.67
SUP-1702,2024-11-28,Cat1_Purchased_Goods,0,4.2,LATAM,0.37,0.38,small,403.0,2.5,0.73
SUP-1703,2025-07-19,Cat4_Transport,0,12.1,EMEA,0.78,0.2,medium,847.0,0.12,0.71
SUP-1704,2024-10-06,Cat4_Transport,1,-130.7,EU,0.62,0.63,large,1333.0,0.12,0.84
SUP-1705,2024-03-26,Cat1_Purchased_Goods,0,12.0,LATAM,0.72,0.36,medium,565.0,2.5,0.91
SUP-1706,2024-03-08,Cat11_Use_of_Products,1,-48.3,EMEA,0.58,0.29,small,564.0,1.8,0.84
SUP-1707,2024-05-07,Cat1_Purchased_Goods,1,-34.5,LATAM,0.74,0.27,small,245.0,2.5,0.81
SUP-1708,2025-08-18,Cat11_Use_of_Products,1,-85.7,APAC,0.61,0.05,medium,893.0,1.8,0.8
SUP-1709,2025-06-16,Cat11_Use_of_Products,1,-107.9,APAC,0.33,0.05,large,1276.0,1.8,0.77
SUP-1710,2025-01-19,Cat11_Use_of_Products,0,12.0,NA,0.83,0.45,medium,854.0,1.8,0.81
SUP-1711,2024-05-10,Cat6_Business_Travel,1,-65.0,APAC,0.73,0.14,medium,744.0,0.255,0.82
SUP-1712,2025-01-29,Cat4_Transport,0,24.4,EMEA,0.65,0.42,large,1233.0,0.12,0.75
SUP-1713,2024-02-06,Cat11_Use_of_Products,0,10.1,APAC,0.52,0.26,small,263.0,1.8,0.75
SUP-1714,2024-07-14,Cat4_Transport,1,-28.2,LATAM,0.64,0.24,small,318.0,0.12,0.9
SUP-1715,2025-08-05,Cat1_Purchased_Goods,1,-48.6,LATAM,0.61,0.31,medium,515.0,2.5,0.69
SUP-1716,2024-08-21,Cat6_Business_Travel,1,-71.1,APAC,0.88,0.24,medium,849.0,0.255,0.83
SUP-1717,2025-07-26,Cat11_Use_of_Products,0,26.5,EU,0.69,0.39,small,397.0,1.8,0.67
SUP-1718,2024-07-11,Cat6_Business_Travel,0,21.0,EMEA,0.58,0.35,medium,368.0,0.255,0.83
SUP-1719,2024-08-06,Cat1_Purchased_Goods,1,-51.1,APAC,0.82,0.32,medium,689.0,2.5,0.88
SUP-1720,2025-05-17,Cat6_Business_Travel,1,-60.3,EMEA,0.49,0.41,medium,805.0,0.255,0.87
SUP-1721,2024-12-10,Cat4_Transport,1,-29.3,APAC,0.81,0.41,small,316.0,0.12,0.66
SUP-1722,2024-11-30,Cat1_Purchased_Goods,0,19.8,EMEA,0.73,0.3,medium,677.0,2.5,0.76
SUP-1723,2024-04-13,Cat4_Transport,0,-8.0,NA,0.57,0.36,small,455.0,0.12,0.8
SUP-1724,2024-05-15,Cat6_Business_Travel,1,-82.2,EMEA,0.33,0.19,medium,728.0,0.255,0.91
SUP-1725,2024-04-20,Cat1_Purchased_Goods,0,20.7,EU,0.58,0.45,medium,552.0,2.5,0.89
SUP-1726,2025-06-18,Cat4_Transport,1,-94.2,EMEA,0.76,0.53,large,1049.0,0.12,0.8
SUP-1727,2025-02-19,Cat1_Purchased_Goods,1,-67.3,NA,0.82,0.51,medium,718.0,2.5,0.89
SUP-1728,2025-10-19,Cat11_Use_of_Products,1,-45.5,EU,0.58,0.84,medium,687.0,1.8,0.78
SUP-1729,2024-03-20,Cat1_Purchased_Goods,0,-6.4,EMEA,0.84,0.26,medium,724.0,2.5,0.9
SUP-1730,2025-12-24,Cat1_Purchased_Goods,1,-69.7,APAC,0.4,0.05,medium,639.0,2.5,0.7
SUP-1731,2025-07-17,Cat1_Purchased_Goods,0,7.6,APAC,0.64,0.17,medium,804.0,2.5,0.89
SUP-1732,2025-01-14,Cat1_Purchased_Goods,0,-10.6,NA,0.5,0.05,small,104.0,2.5,0.83
SUP-1733,2025-04-06,Cat4_Transport,1,-83.2,LATAM,0.7,0.39,large,1106.0,0.12,0.85
SUP-1734,2024-08-21,Cat1_Purchased_Goods,0,-17.4,NA,0.62,0.24,small,450.0,2.5,0.85
SUP-1735,2025-05-14,Cat1_Purchased_Goods,0,-24.6,APAC,0.6,0.53,small,382.0,2.5,0.79
SUP-1736,2024-09-14,Cat6_Business_Travel,0,16.7,NA,0.6,0.41,medium,608.0,0.255,0.89
SUP-1737,2024-03-08,Cat1_Purchased_Goods,1,-142.4,NA,0.7,0.2,large,1145.0,2.5,0.97
SUP-1738,2024-01-19,Cat1_Purchased_Goods,1,-52.0,APAC,0.28,0.27,medium,845.0,2.5,0.87
SUP-1739,2025-11-06,Cat6_Business_Travel,0,-5.5,EMEA,0.55,0.29,medium,698.0,0.255,0.7
SUP-1740,2025-06-10,Cat6_Business_Travel,1,-58.3,EU,0.49,0.37,small,423.0,0.255,0.76
SUP-1741,2024-10-06,Cat6_Business_Travel,1,-140.5,EU,0.57,0.49,large,1017.0,0.255,0.84
SUP-1742,2025-07-25,Cat4_Transport,0,-12.8,NA,0.73,0.55,medium,663.0,0.12,0.73
SUP-1743,2025-10-20,Cat4_Transport,0,2.9,APAC,0.74,0.11,large,1382.0,0.12,0.73
SUP-1744,2025-04-22,Cat6_Business_Travel,1,-62.6,APAC,0.7,0.25,medium,794.0,0.255,0.87
SUP-1745,2025-02-19,Cat11_Use_of_Products,1,-57.0,APAC,0.29,0.3,medium,761.0,1.8,0.79
SUP-1746,2024-07-23,Cat6_Business_Travel,0,12.5,EU,0.41,0.29,large,1102.0,0.255,0.82
SUP-1747,2024-09-14,Cat11_Use_of_Products,0,12.5,EMEA,0.55,0.46,small,326.0,1.8,0.83
SUP-1748,2024-10-31,Cat4_Transport,1,-69.2,EU,0.68,0.4,medium,719.0,0.12,0.77
SUP-1749,2025-02-02,Cat1_Purchased_Goods,0,-0.4,EMEA,0.56,0.23,small,382.0,2.5,0.75
SUP-1750,2024-01-20,Cat1_Purchased_Goods,0,-3.1,NA,0.51,0.42,small,297.0,2.5,0.77
SUP-1751,2025-01-03,Cat4_Transport,0,17.4,EU,0.61,0.5,medium,388.0,0.12,0.87
SUP-1752,2024-08-31,Cat6_Business_Travel,1,-69.9,LATAM,0.53,0.51,large,940.0,0.255,0.94
SUP-1753,2024-04-30,Cat6_Business_Travel,1,-61.1,LATAM,0.65,0.5,large,1155.0,0.255,0.94
SUP-1754,2025-10-22,Cat6_Business_Travel,1,-91.3,APAC,0.61,0.2,large,1041.0,0.255,0.82
SUP-1755,2025-05-08,Cat1_Purchased_Goods,0,13.4,NA,0.48,0.36,small,571.0,2.5,0.73
SUP-1756,2025-08-05,Cat1_Purchased_Goods,0,-12.1,APAC,0.44,0.39,large,1070.0,2.5,0.74
SUP-1757,2024-11-07,Cat11_Use_of_Products,0,10.5,APAC,0.57,0.16,medium,653.0,1.8,0.87
SUP-1758,2024-10-19,Cat1_Purchased_Goods,0,18.5,NA,0.7,0.23,small,468.0,2.5,0.74
SUP-1759,2025-08-01,Cat6_Business_Travel,0,-15.5,APAC,0.65,0.47,medium,857.0,0.255,0.8
SUP-1760,2024-06-14,Cat11_Use_of_Products,0,14.7,APAC,0.62,0.23,small,562.0,1.8,0.76
SUP-1761,2024-10-30,Cat11_Use_of_Products,1,-87.0,EMEA,0.64,0.5,large,772.0,1.8,0.85
SUP-1762,2025-10-13,Cat4_Transport,1,-65.2,NA,0.68,0.26,medium,955.0,0.12,0.75
SUP-1763,2025-12-26,Cat1_Purchased_Goods,0,8.8,NA,0.6,0.42,small,119.0,2.5,0.72
SUP-1764,2024-02-23,Cat4_Transport,0,-10.6,NA,0.64,0.26,medium,545.0,0.12,0.87
SUP-1765,2025-09-22,Cat1_Purchased_Goods,1,-55.7,APAC,0.49,0.16,medium,613.0,2.5,0.79
SUP-1766,2024-08-07,Cat4_Transport,1,-59.5,NA,0.43,0.17,medium,390.0,0.12,0.81
SUP-1767,2024-09-06,Cat4_Transport,0,-6.6,APAC,0.67,0.34,medium,600.0,0.12,0.78
SUP-1768,2024-02-06,Cat1_Purchased_Goods,1,-125.4,EU,0.43,0.4,large,908.0,2.5,0.88
SUP-1769,2024-07-15,Cat1_Purchased_Goods,1,-68.1,EU,0.51,0.57,medium,560.0,2.5,0.84
SUP-1770,2025-04-06,Cat11_Use_of_Products,0,3.8,EU,0.82,0.51,medium,515.0,1.8,0.65
SUP-1771,2024-07-09,Cat4_Transport,0,12.9,EMEA,0.86,0.45,medium,639.0,0.12,0.75
SUP-1772,2024-12-20,Cat6_Business_Travel,0,12.4,EU,0.95,0.54,small,455.0,0.255,0.67
SUP-1773,2025-10-10,Cat1_Purchased_Goods,1,-19.3,LATAM,0.62,0.39,small,442.0,2.5,0.65
SUP-1774,2025-06-13,Cat4_Transport,1,-100.3,EMEA,0.59,0.58,large,1211.0,0.12,0.8
SUP-1775,2025-06-10,Cat11_Use_of_Products,1,-80.9,APAC,0.34,0.23,large,1282.0,1.8,0.78
SUP-1776,2024-02-25,Cat6_Business_Travel,0,13.9,EMEA,0.43,0.2,small,550.0,0.255,0.8
SUP-1777,2024-02-24,Cat6_Business_Travel,0,8.3,NA,0.43,0.2,small,359.0,0.255,0.8
SUP-1778,2024-07-15,Cat4_Transport,0,11.5,EU,0.76,0.67,medium,840.0,0.12,0.87
SUP-1779,2024-10-18,Cat1_Purchased_Goods,0,1.3,EU,0.69,0.46,small,358.0,2.5,0.68
SUP-1780,2025-06-07,Cat1_Purchased_Goods,0,-19.2,NA,0.57,0.36,small,610.0,2.5,0.67
SUP-1781,2025-08-24,Cat4_Transport,0,0.7,APAC,0.21,0.28,medium,667.0,0.12,0.67
SUP-1782,2024-02-02,Cat1_Purchased_Goods,0,16.0,EMEA,0.31,0.33,medium,863.0,2.5,0.92
SUP-1783,2025-05-10,Cat1_Purchased_Goods,1,-47.2,APAC,0.89,0.29,medium,609.0,2.5,0.73
SUP-1784,2024-06-05,Cat4_Transport,0,6.0,EU,0.94,0.44,medium,638.0,0.12,0.82
SUP-1785,2024-04-27,Cat1_Purchased_Goods,1,-44.9,EU,0.44,0.36,small,523.0,2.5,0.79
SUP-1786,2024-01-16,Cat4_Transport,1,-16.9,EMEA,0.43,0.3,small,100.0,0.12,0.9
SUP-1787,2025-06-07,Cat1_Purchased_Goods,1,-78.3,EU,0.63,0.33,medium,600.0,2.5,0.89
SUP-1788,2024-10-18,Cat4_Transport,0,1.6,NA,0.48,0.26,medium,715.0,0.12,0.83
SUP-1789,2024-01-21,Cat11_Use_of_Products,1,-64.1,NA,0.63,0.34,medium,484.0,1.8,0.83
SUP-1790,2025-09-06,Cat4_Transport,0,2.9,APAC,0.42,0.66,medium,395.0,0.12,0.69
SUP-1791,2025-12-01,Cat4_Transport,0,1.0,NA,0.5,0.32,small,620.0,0.12,0.82
SUP-1792,2024-02-21,Cat1_Purchased_Goods,1,-75.8,APAC,0.69,0.12,medium,654.0,2.5,0.89
SUP-1793,2024-09-19,Cat1_Purchased_Goods,1,-91.4,EMEA,0.24,0.4,large,1047.0,2.5,0.74
SUP-1794,2025-07-14,Cat1_Purchased_Goods,0,13.2,APAC,0.69,0.49,medium,556.0,2.5,0.84
SUP-1795,2024-07-04,Cat4_Transport,1,-91.4,EU,0.8,0.54,medium,659.0,0.12,0.85
SUP-1796,2025-06-28,Cat1_Purchased_Goods,0,2.2,APAC,0.79,0.26,medium,791.0,2.5,0.73
SUP-1797,2025-05-18,Cat11_Use_of_Products,1,-113.7,NA,0.77,0.29,large,1188.0,1.8,0.8
SUP-1798,2025-02-20,Cat6_Business_Travel,0,12.8,APAC,0.63,0.3,medium,464.0,0.255,0.81
SUP-1799,2025-09-26,Cat11_Use_of_Products,0,10.1,EU,0.82,0.49,large,1080.0,1.8,0.77
SUP-1800,2024-08-25,Cat6_Business_Travel,0,-5.3,EMEA,0.62,0.3,medium,607.0,0.255,0.93
SUP-1801,2024-12-27,Cat1_Purchased_Goods,1,-81.8,APAC,0.48,0.41,large,1361.0,2.5,0.93
SUP-1802,2025-09-06,Cat4_Transport,0,-4.8,EU,0.52,0.41,medium,589.0,0.12,0.8
SUP-1803,2025-08-23,Cat11_Use_of_Products,0,4.7,EMEA,0.43,0.24,small,534.0,1.8,0.67
SUP-1804,2025-11-29,Cat1_Purchased_Goods,0,4.8,APAC,0.74,0.33,small,270.0,2.5,0.66
SUP-1805,2024-07-17,Cat4_Transport,0,5.7,EU,0.78,0.33,small,369.0,0.12,0.85
SUP-1806,2025-02-14,Cat1_Purchased_Goods,1,-45.4,EU,0.56,0.11,small,331.0,2.5,0.79
SUP-1807,2025-08-23,Cat1_Purchased_Goods,1,-41.0,APAC,0.68,0.26,medium,532.0,2.5,0.72
SUP-1808,2025-12-07,Cat1_Purchased_Goods,1,-111.2,APAC,0.69,0.12,large,1230.0,2.5,0.8
SUP-1809,2025-03-07,Cat1_Purchased_Goods,0,13.5,NA,0.59,0.2,medium,708.0,2.5,0.82
SUP-1810,2025-04-25,Cat6_Business_Travel,1,-91.9,EU,0.95,0.52,medium,746.0,0.255,0.72
SUP-1811,2025-08-05,Cat6_Business_Travel,0,10.2,NA,0.75,0.28,medium,769.0,0.255,0.77
SUP-1812,2024-08-30,Cat1_Purchased_Goods,1,-92.2,EMEA,0.53,0.55,large,993.0,2.5,0.93
SUP-1813,2024-11-29,Cat1_Purchased_Goods,0,9.5,NA,0.62,0.42,large,1275.0,2.5,0.84
SUP-1814,2025-02-08,Cat11_Use_of_Products,1,-36.9,EU,0.6,0.4,small,307.0,1.8,0.85
SUP-1815,2024-08-22,Cat1_Purchased_Goods,1,-80.6,APAC,0.44,0.44,large,1113.0,2.5,0.84
SUP-1816,2025-12-27,Cat4_Transport,1,-112.8,APAC,0.43,0.11,large,985.0,0.12,0.64
SUP-1817,2024-08-20,Cat1_Purchased_Goods,0,-4.4,EU,0.55,0.48,small,493.0,2.5,0.79
SUP-1818,2024-03-02,Cat1_Purchased_Goods,1,-142.8,EU,0.49,0.33,large,1196.0,2.5,0.9
SUP-1819,2025-07-04,Cat6_Business_Travel,0,12.1,EMEA,0.72,0.43,medium,823.0,0.255,0.82
SUP-1820,2025-02-13,Cat11_Use_of_Products,0,8.8,EU,0.88,0.64,small,296.0,1.8,0.7
SUP-1821,2025-07-02,Cat1_Purchased_Goods,0,2.4,APAC,0.89,0.34,medium,818.0,2.5,0.7
SUP-1822,2025-01-21,Cat4_Transport,0,25.6,APAC,0.81,0.26,small,337.0,0.12,0.65
SUP-1823,2025-10-17,Cat4_Transport,1,-79.4,NA,0.63,0.27,medium,719.0,0.12,0.78
SUP-1824,2024-05-26,Cat11_Use_of_Products,1,-49.0,EMEA,0.55,0.45,small,380.0,1.8,0.79
SUP-1825,2024-10-09,Cat6_Business_Travel,0,3.3,NA,0.5,0.34,small,711.0,0.255,0.81
SUP-1826,2024-06-17,Cat4_Transport,1,-102.5,EMEA,0.66,0.3,large,918.0,0.12,0.85
SUP-1827,2024-03-13,Cat1_Purchased_Goods,1,-59.7,LATAM,0.58,0.27,medium,864.0,2.5,0.95
SUP-1828,2025-01-19,Cat6_Business_Travel,0,-13.9,APAC,0.63,0.25,medium,807.0,0.255,0.85
SUP-1829,2024-07-07,Cat1_Purchased_Goods,0,6.2,EU,0.76,0.57,large,907.0,2.5,0.91
SUP-1830,2025-03-04,Cat1_Purchased_Goods,0,2.2,LATAM,0.57,0.44,medium,905.0,2.5,0.79
SUP-1831,2024-02-16,Cat1_Purchased_Goods,0,-16.5,EMEA,0.69,0.38,small,243.0,2.5,0.83
SUP-1832,2025-02-28,Cat11_Use_of_Products,0,-3.0,APAC,0.86,0.25,small,433.0,1.8,0.76
SUP-1833,2024-09-04,Cat11_Use_of_Products,1,-133.8,EU,0.58,0.38,large,1061.0,1.8,0.87
SUP-1834,2024-03-23,Cat1_Purchased_Goods,0,16.4,EU,0.42,0.4,small,291.0,2.5,0.87
SUP-1835,2025-01-07,Cat4_Transport,1,-127.1,EU,0.68,0.58,large,1054.0,0.12,0.86
SUP-1836,2025-05-15,Cat6_Business_Travel,0,0.8,NA,0.73,0.46,large,1024.0,0.255,0.85
SUP-1837,2025-03-20,Cat1_Purchased_Goods,0,10.7,NA,0.45,0.26,medium,902.0,2.5,0.83
SUP-1838,2024-02-06,Cat4_Transport,0,25.8,EU,0.6,0.46,large,1287.0,0.12,0.87
SUP-1839,2025-05-04,Cat6_Business_Travel,0,7.5,EU,0.45,0.51,small,570.0,0.255,0.68
SUP-1840,2025-06-30,Cat11_Use_of_Products,0,-1.0,EU,0.7,0.51,small,213.0,1.8,0.69
SUP-1841,2024-09-01,Cat4_Transport,0,2.2,LATAM,0.41,0.23,medium,467.0,0.12,0.86
SUP-1842,2024-09-27,Cat11_Use_of_Products,0,-2.6,EMEA,0.4,0.36,small,546.0,1.8,0.69
SUP-1843,2025-05-01,Cat1_Purchased_Goods,1,-95.5,EMEA,0.24,0.36,large,1014.0,2.5,0.75
SUP-1844,2024-04-04,Cat4_Transport,1,-45.4,NA,0.2,0.31,medium,715.0,0.12,0.69
SUP-1845,2024-02-18,Cat6_Business_Travel,0,17.2,APAC,0.5,0.4,small,447.0,0.255,0.79
SUP-1846,2024-12-12,Cat1_Purchased_Goods,1,-76.1,NA,0.49,0.37,medium,768.0,2.5,0.82
SUP-1847,2024-08-21,Cat4_Transport,0,1.3,EMEA,0.41,0.3,small,290.0,0.12,0.78
SUP-1848,2025-08-28,Cat1_Purchased_Goods,0,-12.7,EU,0.54,0.22,medium,905.0,2.5,0.82
SUP-1849,2025-04-09,Cat11_Use_of_Products,1,-39.9,APAC,0.48,0.22,small,438.0,1.8,0.7
SUP-1850,2024-06-15,Cat1_Purchased_Goods,1,-105.6,APAC,0.54,0.24,large,1200.0,2.5,0.97
SUP-1851,2024-11-20,Cat1_Purchased_Goods,1,-85.0,APAC,0.64,0.09,large,1057.0,2.5,0.82
SUP-1852,2025-04-14,Cat6_Business_Travel,0,-8.5,APAC,0.51,0.21,small,579.0,0.255,0.65
SUP-1853,2025-02-01,Cat4_Transport,0,-6.6,LATAM,0.61,0.39,medium,415.0,0.12,0.7
SUP-1854,2025-10-04,Cat1_Purchased_Goods,0,-7.0,APAC,0.65,0.14,medium,649.0,2.5,0.79
SUP-1855,2024-03-04,Cat6_Business_Travel,1,-117.8,EU,0.57,0.63,large,938.0,0.255,0.98
SUP-1856,2025-07-31,Cat11_Use_of_Products,1,-106.8,APAC,0.73,0.26,large,1287.0,1.8,0.83
SUP-1857,2025-10-12,Cat1_Purchased_Goods,0,-11.1,APAC,0.59,0.39,small,539.0,2.5,0.65
SUP-1858,2024-11-11,Cat11_Use_of_Products,1,-81.1,LATAM,0.64,0.25,large,1137.0,1.8,0.93
SUP-1859,2024-03-24,Cat1_Purchased_Goods,0,-7.5,NA,0.2,0.29,medium,684.0,2.5,0.82
SUP-1860,2024-11-05,Cat4_Transport,0,9.1,NA,0.56,0.39,small,112.0,0.12,0.81
SUP-1861,2024-04-24,Cat6_Business_Travel,0,-17.3,APAC,0.65,0.19,small,269.0,0.255,0.83
SUP-1862,2024-09-12,Cat4_Transport,1,-17.1,NA,0.63,0.44,small,318.0,0.12,0.87
SUP-1863,2025-11-13,Cat6_Business_Travel,0,-5.3,EU,0.47,0.65,small,468.0,0.255,0.65
SUP-1864,2025-06-07,Cat1_Purchased_Goods,0,25.3,APAC,0.63,0.4,small,615.0,2.5,0.68
SUP-1865,2024-12-05,Cat4_Transport,0,1.3,APAC,0.88,0.57,small,189.0,0.12,0.69
SUP-1866,2024-05-29,Cat11_Use_of_Products,0,-13.5,APAC,0.43,0.22,medium,598.0,1.8,0.78
SUP-1867,2024-01-11,Cat11_Use_of_Products,1,-55.7,APAC,0.9,0.24,medium,477.0,1.8,0.78
SUP-1868,2025-04-29,Cat11_Use_of_Products,1,-29.3,NA,0.44,0.38,small,461.0,1.8,0.69
SUP-1869,2024-09-02,Cat1_Purchased_Goods,0,-7.5,LATAM,0.74,0.3,medium,603.0,2.5,0.81
SUP-1870,2025-01-31,Cat4_Transport,0,-5.6,NA,0.5,0.33,small,269.0,0.12,0.82
SUP-1871,2025-02-24,Cat4_Transport,0,18.8,APAC,0.56,0.13,large,958.0,0.12,0.84
SUP-1872,2024-08-31,Cat11_Use_of_Products,1,-24.1,LATAM,0.47,0.28,small,373.0,1.8,0.84
SUP-1873,2024-04-19,Cat1_Purchased_Goods,0,4.1,APAC,0.7,0.14,medium,567.0,2.5,0.81
SUP-1874,2024-06-25,Cat1_Purchased_Goods,1,-77.9,LATAM,0.4,0.31,large,1118.0,2.5,0.85
SUP-1875,2024-04-21,Cat1_Purchased_Goods,1,-69.5,NA,0.57,0.37,medium,733.0,2.5,0.84
